date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:35%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/fonts/flexslider-icon.woff	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/fonts/flexslider-icon.woff	(from https://creativelayers.net/themes/techno-html/stylesheets/flexslider.css)
23:18:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:35%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/fonts/flexslider-icon.ttf	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/fonts/flexslider-icon.ttf	(from https://creativelayers.net/themes/techno-html/stylesheets/flexslider.css)
23:18:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:36%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/fonts/flexslider-icon.svg	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/fonts/flexslider-icon.svg	(from https://creativelayers.net/themes/techno-html/stylesheets/flexslider.css)
23:18:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:36%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/owl.video.play.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/owl.video.play.png	(from https://creativelayers.net/themes/techno-html/stylesheets/owl.carousel.css)
23:18:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:36%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_444444_256x240.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_444444_256x240.png	(from https://creativelayers.net/themes/techno-html/stylesheets/jquery-ui.css)
23:18:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:37%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_555555_256x240.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_555555_256x240.png	(from https://creativelayers.net/themes/techno-html/stylesheets/jquery-ui.css)
23:18:38	139142/139142	---M--	200	added ('OK')	image/png	etag:%226460fa2-21f86-5c3c32f00c42d%22	https://creativelayers.net/themes/techno-html/images/slider/bg-1.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/images/slider/bg-1.png	(from https://creativelayers.net/themes/techno-html/stylesheets/shortcodes.css)
23:18:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:37%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_ffffff_256x240.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_ffffff_256x240.png	(from https://creativelayers.net/themes/techno-html/stylesheets/jquery-ui.css)
23:18:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:38%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_777620_256x240.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_777620_256x240.png	(from https://creativelayers.net/themes/techno-html/stylesheets/jquery-ui.css)
23:18:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:38%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_cc0000_256x240.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_cc0000_256x240.png	(from https://creativelayers.net/themes/techno-html/stylesheets/jquery-ui.css)
23:18:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:39%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_777777_256x240.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/images/ui-icons_777777_256x240.png	(from https://creativelayers.net/themes/techno-html/stylesheets/jquery-ui.css)
23:18:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Nov%202021%2018:18:39%20GMT	https://creativelayers.net/themes/techno-html/stylesheets/mCSB_buttons.png	C:/Users/user/Desktop/shop/creativelayers.net/themes/techno-html/stylesheets/mCSB_buttons.png	(from https://creativelayers.net/themes/techno-html/stylesheets/mCustomScrollbar.css)
